"region";"mun_obr";"oktmo";"year";"F1ST";"F1SIS";"F1SIGAL";"F1SSD";"F1SCM";"F1SNO";"F1SH";"F1SVOCS";"F1SOGAL";"F5SFS";"F5SFSD";"F5SFCM";"F5SFNO";"F5SFH";"F5STS";"F5STSD";"F5STCM";"F5STNO";"F5STH";"F1BTWC";"F1BSWC";"F1BGALWC";"F1BSDWC";"F1BCMWC";"F1BNO2WC";"F1BHWC";"F1BVOCSWC";"F1BOGALWC";"F1BTWCO";"F1BSWCO";"F1BGALWCO";"F1BSDWCO";"F1BCMWCO";"F1BNO2WCO";"F1BHWCO";"F1BVOCSWCO";"F1BOGALWCO";"F1BTTF";"F1BSTF";"F1BGALTF";"F1BSDTF";"F1BCMTF";"F1BNO2TF";"F1BHTF";"F1BVOCSTF";"F1BOGALTF";"F1BTTFC";"F1BSTFC";"F1BGALTFC";"F1BSDTFC";"F1BCMTFC";"F1BNO2TFC";"F1BHTFC";"F1BVOCSTFC";"F1BOGALTFC";"F1BTTFU";"F1BSTFU";"F1BGALTFU";"F1BSDTFU";"F1BCMTFU";"F1BNO2TFU";"F1BHTFU";"F1BVOCSTFU";"F1BOGALTFU";"F1BTE";"F1BSE";"F1BGALE";"F1BSDE";"F1BCME";"F1BNO2E";"F1BHE";"F1BVOCSE";"F1BOGALE"
Республика Саха (Якутия);Анабарский национальный (долгано-эвенкийский) муниципальный район;"98610000";2020;1033.881;180.638;853.243;41.098;356.507;401.782;0.064;53.784;0.008;18.348;40.725;132.939;146.024;35.284;162.29;0.373;223.568;255.758;18.5;1033.881;180.638;853.243;41.098;356.507;401.782;0.064;53.784;0.008;373.614;18.508;355.106;40.725;133.031;146.038;0.0;35.305;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1033.881;180.638;853.243;41.098;356.507;401.782;0.064;53.784;0.008
Республика Саха (Якутия);Булунский муниципальный район;"98612000";2019;297.119;22.884;274.235;45.993;114.269;103.88;0.001;10.088;0.004;21.904;45.981;103.969;98.568;4.534;0.98;0.012;10.3;5.312;5.555;297.119;22.884;274.235;45.993;114.269;103.88;0.001;10.088;0.004;276.3792;22.091;254.2882;45.9812;104.967;98.772;0.001;4.563;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;297.119;22.884;274.235;45.993;114.269;103.88;0.001;10.088;0.004
Республика Саха (Якутия);Булунский муниципальный район;"98612000";2020;842.275;32.98;809.295;72.691;281.457;371.303;0.003;83.837;0.004;32.0;72.679;271.099;365.987;78.246;0.98;0.012;10.358;5.316;5.594;842.275;32.98;809.295;72.691;281.457;371.303;0.003;83.837;0.004;821.4342;32.187;789.2472;72.6792;272.097;366.191;0.002;78.274;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;842.275;32.98;809.295;72.691;281.457;371.303;0.003;83.837;0.004
Республика Саха (Якутия);Верхневилюйский муниципальный район;"98614000";2019;578.876;201.753;377.123;31.665;315.653;29.476;0.001;0.328;0.0;201.41;31.662;312.555;29.288;0.124;0.343;0.003;3.098;0.188;0.205;578.876;201.753;377.123;31.665;315.653;29.476;0.001;0.328;0.0;568.816;195.174;373.642;31.662;312.562;29.291;0.001;0.126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578.876;201.753;377.123;31.665;315.653;29.476;0.001;0.328;0.0
Республика Саха (Якутия);Верхневилюйский муниципальный район;"98614000";2020;623.985;212.609;411.3756;36.5836;335.6;37.069;0.015;2.108;0.0;212.266;36.5806;332.469;36.877;1.893;0.343;0.003;3.131;0.192;0.23;623.985;212.609;411.3756;36.5836;335.6;37.069;0.015;2.108;0.0;620.44;212.593;407.8466;36.5806;332.476;36.88;0.015;1.895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;623.985;212.609;411.3756;36.5836;335.6;37.069;0.015;2.108;0.0
Республика Саха (Якутия);Верхнеколымский муниципальный район;"98615000";2019;3477.125;1505.43;1971.695;256.243;1488.334;174.8;0.001;52.305;0.012;1407.455;250.165;1452.828;166.912;31.201;97.975;6.078;35.506;7.888;21.105;3477.125;1505.43;1971.695;256.243;1488.334;174.8;0.001;52.305;0.012;3337.97;1404.993;1932.977;255.335;1477.303;168.822;0.001;31.513;0.003;87.395;87.395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.395;87.395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3477.125;1505.43;1971.695;256.243;1488.334;174.8;0.001;52.305;0.012
Республика Саха (Якутия);Верхнеколымский муниципальный район;"98615000";2020;3734.632;1561.14442;2173.4877;262.211;1515.1934;302.052;0.001;94.016;0.0143;1472.958;246.323;1452.721;270.672;65.439;88.18642;15.888;62.4724;31.38;28.578;3734.632;1561.14442;2173.4877;262.211;1515.1934;302.052;0.001;94.016;0.0143;3556.301;1471.103;2085.198;253.334;1490.941;275.113;0.001;65.804;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3734.632;1561.14442;2173.4877;262.211;1515.1934;302.052;0.001;94.016;0.0143
Республика Саха (Якутия);Верхоянский муниципальный район;"98616000";2019;7459.201;3244.339;4214.862;429.753;3143.223;398.818;22.67;166.498;53.9;2628.385;404.772;3075.27;346.743;116.702;615.954;24.981;67.953;52.075;72.466;7459.201;3244.339;4214.862;429.753;3143.223;398.818;22.67;166.498;53.9;6554.044;2596.67;3957.374;405.443;3076.338;346.019;5.762;104.212;19.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7459.201;3244.339;4214.862;429.753;3143.223;398.818;22.67;166.498;53.9
Республика Саха (Якутия);Верхоянский муниципальный район;"98616000";2020;7301.463575;3040.8803;4260.583375;399.6046;3147.831974;543.924101;0.098;164.3287;4.796;2466.792;381.41;3065.333;470.9704;96.0111;574.0883;18.1946;82.498974;72.953701;68.4153;7301.463575;3040.8803;4260.583375;399.6046;3147.831974;543.924101;0.098;164.3287;4.796;6514.817;2475.1712;4039.646;383.105;3081.038;473.6503;0.079;97.1407;4.633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7301.463575;3040.8803;4260.583375;399.6046;3147.831974;543.924101;0.098;164.3287;4.796
Республика Саха (Якутия);Вилюйский муниципальный район;"98618000";2019;1641.655;35.883;1605.772;48.717;721.242;426.988;9.82;399.002;0.003;11.614;48.605;337.742;356.579;122.923;24.269;0.007;383.578;70.357;276.08;1641.655;35.883;1605.772;48.717;721.242;426.988;9.82;399.002;0.003;1362.151;35.864;1326.287;48.711;717.905;426.782;9.82;123.068;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1641.655;35.883;1605.772;48.717;721.242;426.988;9.82;399.002;0.003
Республика Саха (Якутия);Вилюйский муниципальный район;"98618000";2020;1080.894;28.797;1052.097;4.798;527.188;280.333;8.505;231.269;0.004;8.678;4.722;191.735;229.089;4.786;20.119;0.076;335.453;51.244;226.559;1080.894;28.797;1052.097;4.798;527.188;280.333;8.505;231.269;0.004;850.893;28.776;822.117;4.79;523.778;280.11;8.505;4.932;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1080.894;28.797;1052.097;4.798;527.188;280.333;8.505;231.269;0.004
Республика Саха (Якутия);Горный муниципальный район;"98620000";2019;1674.477;788.05;886.427;96.32;710.61;73.351;0.006;6.139;0.001;781.251;89.992;694.398;50.953;0.266;6.799;6.328;16.212;22.398;5.879;1674.477;788.05;886.427;96.32;710.61;73.351;0.006;6.139;0.001;1579.017;744.125;834.892;89.992;693.7;50.928;0.006;0.266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1674.477;788.05;886.427;96.32;710.61;73.351;0.006;6.139;0.001
Республика Саха (Якутия);Горный муниципальный район;"98620000";2020;1887.196;902.884;984.312;100.701;791.825;80.275;0.006;11.505;0.0;883.483;95.297;768.916;51.619;0.003;19.401;5.404;22.909;28.656;11.508;1887.196;902.884;984.312;100.701;791.825;80.275;0.006;11.505;0.0;1763.153;847.312;915.841;95.297;768.916;51.619;0.006;0.003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1887.196;902.884;984.312;100.701;791.825;80.275;0.006;11.505;0.0
Республика Саха (Якутия);город Якутск;"98701000";2019;11352.5973;473.5853;10879.012;84.144;5130.266;4630.634;775.238;216.972;41.758;78.098;29.428;4832.791;4467.542;39.068;395.487;54.716;291.669;160.858;195.233;11351.7933;472.7973;10878.996;84.14;5130.26;4630.633;775.236;216.972;41.755;9691.2803;142.3873;9548.893;42.278;4906.751;4490.787;32.555;49.738;26.784;254.87;254.799;0.071;0.014;0.028;0.004;0.01;0.0;0.015;254.066;254.011;0.055;0.01;0.022;0.003;0.008;0.0;0.012;218.062;218.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11352.5973;473.5853;10879.012;84.144;5130.266;4630.634;775.238;216.972;41.758
Республика Саха (Якутия);город Якутск;"98701000";2020;9446.584298;232.20970439;9214.372669;49.83303;4404.97939;3817.303177;764.842327;127.52342;49.891325;36.93565064;8.4545;4193.562704;3733.054426;12.046367;195.274054;41.37844;211.416305;84.247892;133.700471;9446.584298;232.20970439;9214.372669;49.83303;4404.97939;3817.303177;764.842327;127.52342;49.891325;8099.851;64.05118539;8035.7976813;9.403208;4227.534916;3737.1288383;21.50039;25.687777;14.542552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9446.584298;232.20970439;9214.372669;49.83303;4404.97939;3817.303177;764.842327;127.52342;49.891325
Республика Саха (Якутия);Жатай;"98702000";2019;273.783;0.299;273.484;0.029;44.061;27.156;0.002;202.206;0.03;0.0;0.0;43.877;26.752;0.0;0.299;0.029;0.183;0.404;202.208;273.783;0.299;273.484;0.029;44.061;27.156;0.002;202.206;0.03;72.404;0.01;72.394;0.025;44.047;26.952;0.0;1.35;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273.783;0.299;273.484;0.029;44.061;27.156;0.002;202.206;0.03
Республика Саха (Якутия);Жатай;"98702000";2020;278.603;6.1092;272.494;0.081;45.594;28.813;0.166;197.399;0.441;0.0;0.0;41.701;25.905;0.0;6.1092;0.081;3.893;2.908;197.565;278.186;5.7022;272.484;0.079;45.592;28.812;0.164;197.399;0.438;78.293;4.31300032;73.98;0.01;44.84;28.12;0.016;0.794;0.2;2.082;2.035;0.047;0.01;0.01;0.002;0.01;0.0;0.015;1.665;1.628;0.037;0.008;0.008;0.001;0.008;0.0;0.012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;278.603;6.1092;272.494;0.081;45.594;28.813;0.166;197.399;0.441
Республика Саха (Якутия);Жиганский национальный эвенкийский муниципальный район;"98622000";2019;1717.7252;157.664;1560.0612;127.319;1240.73;157.102;0.001;34.901;0.0082;157.402;125.963;1236.819;156.535;17.055;0.262;1.356;3.911;0.567;17.847;1717.7242;157.663;1560.0612;127.319;1240.73;157.102;0.001;34.901;0.0082;1693.8231;157.418;1536.4051;125.963;1236.81;156.535;0.001;17.096;0.0001;0.033;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1717.7252;157.664;1560.0612;127.319;1240.73;157.102;0.001;34.901;0.0082
Республика Саха (Якутия);Жиганский национальный эвенкийский муниципальный район;"98622000";2020;1725.1132;160.533;1564.5802;128.041;1242.404;160.061;0.001;34.065;0.0082;156.878;127.114;1238.736;159.082;15.248;3.655;0.927;3.668;0.979;18.818;1725.1132;160.533;1564.5802;128.041;1242.404;160.061;0.001;34.065;0.0082;1697.0801;156.878;1540.2021;127.114;1238.726;159.072;0.001;15.289;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1725.1132;160.533;1564.5802;128.041;1242.404;160.061;0.001;34.065;0.0082
Республика Саха (Якутия);Кобяйский муниципальный район;"98624000";2019;2881.546;1296.8;1584.746;105.223;1009.523;340.749;3.025;107.7;18.526;510.8;101.628;967.537;284.035;88.926;786.0;3.595;41.986;56.714;21.573;2881.546;1296.8;1584.746;105.223;1009.523;340.749;3.025;107.7;18.526;1955.772;494.147;1461.625;101.559;975.798;278.069;0.561;88.984;16.654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2881.546;1296.8;1584.746;105.223;1009.523;340.749;3.025;107.7;18.526
